[0 : output] Output to be read-from/written-into folder '/mnt/datos/SSEE_data/chains_p6/kids', with prefix 'lcdmfijo'
[1 : p06_growth.cobaya_kids.loglike_lcdm_fijo] Initialized external likelihood.
[2 : p06_growth.cobaya_kids.loglike_lcdm_fijo] Initialized external likelihood.
[3 : p06_growth.cobaya_kids.loglike_lcdm_fijo] Initialized external likelihood.
[0 : p06_growth.cobaya_kids.loglike_lcdm_fijo] Initialized external likelihood.
[2 : mcmc] Getting initial point... (this may take a few seconds)
[0 : mcmc] Getting initial point... (this may take a few seconds)
[3 : mcmc] Getting initial point... (this may take a few seconds)
[1 : mcmc] Getting initial point... (this may take a few seconds)
[0 : mcmc] Initial point: logA:3.04, halo_A:2.6, A_IA:1, dz1:0, dz2:-0.002, dz3:-0.013, dz4:-0.011, dz5:0.006, delta_c:0
[2 : mcmc] Initial point: logA:3.04, halo_A:2.6, A_IA:1, dz1:0, dz2:-0.002, dz3:-0.013, dz4:-0.011, dz5:0.006, delta_c:0
[1 : mcmc] Initial point: logA:3.04, halo_A:2.6, A_IA:1, dz1:0, dz2:-0.002, dz3:-0.013, dz4:-0.011, dz5:0.006, delta_c:0
[3 : mcmc] Initial point: logA:3.04, halo_A:2.6, A_IA:1, dz1:0, dz2:-0.002, dz3:-0.013, dz4:-0.011, dz5:0.006, delta_c:0
[0 : mcmc] Oversampling with factors:
[0 : mcmc] *  1 : ['logA', 'halo_A']
[0 : mcmc] * 18 : ['A_IA', 'dz1', 'dz2', 'dz3', 'dz4', 'dz5', 'delta_c']
[0 : mcmc] Covariance matrix loaded for params ['logA', 'halo_A', 'A_IA', 'dz1', 'dz2', 'dz3', 'dz4', 'dz5', 'delta_c']
[0 : mcmc] All parameters' covariance loaded from given covmat.
[0 : mcmc] Sampling!
[0 : mcmc]  - Convergence of means: R-1 = 0.756568 after 1476 accepted steps = sum([368, 371, 377, 360])
[0 : mcmc]  - Updated covariance matrix of proposal pdf.
[0 : mcmc] Progress @ 2026-09-08 23:02:50 : 5245 steps taken, and 369 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:03:15 : 5343 steps taken, and 380 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:03:26 : 5219 steps taken, and 366 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:03:37 : 5362 steps taken, and 379 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:03:50 : 5372 steps taken, and 378 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:04:16 : 5442 steps taken, and 387 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:04:26 : 5290 steps taken, and 371 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:04:37 : 5461 steps taken, and 386 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:05:03 : 5497 steps taken, and 387 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:05:16 : 5542 steps taken, and 394 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:05:36 : 5408 steps taken, and 379 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:05:38 : 5562 steps taken, and 394 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:06:03 : 5595 steps taken, and 394 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:06:16 : 5665 steps taken, and 403 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:06:36 : 5505 steps taken, and 386 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:06:45 : 5673 steps taken, and 402 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:07:05 : 5668 steps taken, and 399 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:07:16 : 5791 steps taken, and 412 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:07:45 : 5621 steps taken, and 395 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:07:45 : 5797 steps taken, and 410 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:08:05 : 5796 steps taken, and 408 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:08:17 : 5890 steps taken, and 419 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:08:45 : 5718 steps taken, and 402 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:08:45 : 5896 steps taken, and 417 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:09:05 : 5894 steps taken, and 415 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:09:17 : 5962 steps taken, and 424 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:09:45 : 5816 steps taken, and 408 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:09:46 : 6021 steps taken, and 426 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:10:06 : 6020 steps taken, and 424 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:10:18 : 6061 steps taken, and 431 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:10:45 : 5914 steps taken, and 416 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:10:46 : 6120 steps taken, and 434 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:11:06 : 6146 steps taken, and 433 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:11:18 : 6186 steps taken, and 440 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:11:46 : 6012 steps taken, and 422 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:11:46 : 6218 steps taken, and 440 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:12:06 : 6246 steps taken, and 440 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:12:26 : 6275 steps taken, and 446 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:12:46 : 6318 steps taken, and 448 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:12:46 : 6110 steps taken, and 428 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:13:06 : 6371 steps taken, and 449 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:13:26 : 6372 steps taken, and 453 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:13:46 : 6441 steps taken, and 456 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:13:46 : 6207 steps taken, and 436 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:14:06 : 6470 steps taken, and 457 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:14:27 : 6469 steps taken, and 460 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:14:46 : 6566 steps taken, and 465 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:14:47 : 6305 steps taken, and 442 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:15:06 : 6593 steps taken, and 465 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:15:27 : 6568 steps taken, and 467 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:15:47 : 6665 steps taken, and 472 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:15:47 : 6429 steps taken, and 452 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:16:07 : 6718 steps taken, and 474 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:16:39 : 6692 steps taken, and 476 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:16:47 : 6554 steps taken, and 460 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:16:57 : 6786 steps taken, and 481 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:17:07 : 6815 steps taken, and 481 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:17:40 : 6817 steps taken, and 485 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:17:53 : 6636 steps taken, and 466 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:17:57 : 6911 steps taken, and 490 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:18:11 : 6894 steps taken, and 487 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:18:40 : 6916 steps taken, and 492 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:18:53 : 6761 steps taken, and 474 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:18:57 : 7010 steps taken, and 497 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:19:11 : 6993 steps taken, and 494 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:19:40 : 7042 steps taken, and 501 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:19:53 : 6858 steps taken, and 481 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:20:10 : 7134 steps taken, and 506 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:20:12 : 7118 steps taken, and 503 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:20:48 : 7156 steps taken, and 509 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:20:54 : 6954 steps taken, and 488 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:21:12 : 7214 steps taken, and 510 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:21:21 : 7255 steps taken, and 515 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:21:51 : 7234 steps taken, and 515 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:21:54 : 7079 steps taken, and 497 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:22:12 : 7314 steps taken, and 517 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:22:21 : 7353 steps taken, and 522 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:22:52 : 7333 steps taken, and 522 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:22:54 : 7178 steps taken, and 504 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:23:12 : 7412 steps taken, and 524 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:23:27 : 7437 steps taken, and 528 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:23:52 : 7430 steps taken, and 529 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:23:54 : 7275 steps taken, and 511 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:24:13 : 7482 steps taken, and 529 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:24:27 : 7560 steps taken, and 536 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:24:55 : 7346 steps taken, and 516 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:24:58 : 7540 steps taken, and 536 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:25:20 : 7569 steps taken, and 535 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:25:28 : 7658 steps taken, and 543 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:25:55 : 7472 steps taken, and 525 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:25:58 : 7638 steps taken, and 543 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:26:21 : 7693 steps taken, and 544 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:26:28 : 7756 steps taken, and 549 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:26:55 : 7569 steps taken, and 532 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:26:59 : 7735 steps taken, and 549 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:27:21 : 7791 steps taken, and 551 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:27:28 : 7854 steps taken, and 556 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:27:55 : 7667 steps taken, and 539 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:27:59 : 7807 steps taken, and 554 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:28:21 : 7890 steps taken, and 557 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:28:28 : 7926 steps taken, and 561 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:28:56 : 7767 steps taken, and 546 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:28:59 : 7932 steps taken, and 563 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:29:21 : 7988 steps taken, and 565 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:29:28 : 7998 steps taken, and 567 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:30:00 : 8031 steps taken, and 570 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:30:02 : 7875 steps taken, and 554 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:30:22 : 8114 steps taken, and 574 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:30:28 : 8121 steps taken, and 575 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:31:00 : 8158 steps taken, and 579 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:31:02 : 8001 steps taken, and 563 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:31:22 : 8212 steps taken, and 581 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:31:28 : 8247 steps taken, and 584 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:32:00 : 8256 steps taken, and 586 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:32:02 : 8073 steps taken, and 568 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:32:28 : 8347 steps taken, and 591 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:32:31 : 8330 steps taken, and 589 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:33:01 : 8381 steps taken, and 595 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:33:02 : 8197 steps taken, and 577 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:33:32 : 8428 steps taken, and 596 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:33:32 : 8453 steps taken, and 599 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:34:01 : 8453 steps taken, and 600 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:34:03 : 8322 steps taken, and 586 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:34:32 : 8526 steps taken, and 603 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:34:33 : 8551 steps taken, and 606 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:35:01 : 8552 steps taken, and 607 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:35:03 : 8421 steps taken, and 593 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:35:33 : 8651 steps taken, and 611 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:35:33 : 8650 steps taken, and 613 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:36:03 : 8518 steps taken, and 600 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:36:11 : 8642 steps taken, and 614 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:36:33 : 8723 steps taken, and 617 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:36:33 : 8749 steps taken, and 619 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:37:03 : 8615 steps taken, and 607 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:37:11 : 8767 steps taken, and 622 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:37:34 : 8875 steps taken, and 628 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:37:43 : 8841 steps taken, and 625 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:38:04 : 8712 steps taken, and 613 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:38:11 : 8891 steps taken, and 631 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:38:34 : 8973 steps taken, and 635 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:38:43 : 8966 steps taken, and 634 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:39:04 : 8837 steps taken, and 623 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:39:19 : 9004 steps taken, and 639 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:39:34 : 9072 steps taken, and 642 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:39:49 : 9077 steps taken, and 642 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:40:04 : 8935 steps taken, and 629 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:40:19 : 9131 steps taken, and 648 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:40:35 : 9171 steps taken, and 649 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:40:53 : 9183 steps taken, and 649 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:41:04 : 9033 steps taken, and 636 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:41:32 : 9255 steps taken, and 657 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:41:35 : 9271 steps taken, and 656 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:42:02 : 9272 steps taken, and 655 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:42:05 : 9130 steps taken, and 643 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:42:32 : 9379 steps taken, and 666 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:42:35 : 9397 steps taken, and 666 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:43:03 : 9395 steps taken, and 664 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:43:05 : 9227 steps taken, and 650 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:43:33 : 9451 steps taken, and 671 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:43:46 : 9518 steps taken, and 674 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:44:03 : 9495 steps taken, and 672 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:44:05 : 9298 steps taken, and 655 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:44:33 : 9549 steps taken, and 678 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:44:59 : 9645 steps taken, and 683 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:45:03 : 9592 steps taken, and 679 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:45:05 : 9395 steps taken, and 662 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:45:33 : 9673 steps taken, and 687 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:45:59 : 9769 steps taken, and 692 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:46:03 : 9690 steps taken, and 685 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:46:05 : 9494 steps taken, and 668 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:46:33 : 9772 steps taken, and 694 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:46:59 : 9868 steps taken, and 699 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:47:05 : 9618 steps taken, and 677 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:47:13 : 9808 steps taken, and 694 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:47:34 : 9898 steps taken, and 703 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:47:59 : 9967 steps taken, and 706 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:48:06 : 9716 steps taken, and 684 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:48:13 : 9905 steps taken, and 701 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:48:34 : 10022 steps taken, and 712 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:48:59 : 10088 steps taken, and 715 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:49:06 : 9806 steps taken, and 691 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:49:13 : 10001 steps taken, and 708 accepted.
[2 : mcmc] Learn + convergence test @ 720 samples accepted.
[2 : mcmc] Ready to check convergence and learn a new proposal covmat (waiting for the rest...)
[1 : mcmc] Learn + convergence test @ 720 samples accepted.
[1 : mcmc] Ready to check convergence and learn a new proposal covmat (waiting for the rest...)
[2 : mcmc] Progress @ 2026-09-08 23:49:42 : 10129 steps taken, and 720 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:49:59 : 10208 steps taken, and 724 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:50:07 : 9902 steps taken, and 698 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:50:14 : 10119 steps taken, and 716 accepted.
[0 : mcmc] Learn + convergence test @ 720 samples accepted.
[0 : mcmc] Ready to check convergence and learn a new proposal covmat (waiting for the rest...)
[2 : mcmc] Progress @ 2026-09-08 23:50:42 : 10252 steps taken, and 728 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:50:59 : 10304 steps taken, and 730 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:51:07 : 10025 steps taken, and 706 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:51:14 : 10244 steps taken, and 725 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:51:43 : 10350 steps taken, and 735 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:51:59 : 10429 steps taken, and 739 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:52:07 : 10123 steps taken, and 714 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:52:14 : 10341 steps taken, and 732 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:52:43 : 10449 steps taken, and 741 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:53:00 : 10528 steps taken, and 746 accepted.
[3 : mcmc] Learn + convergence test @ 720 samples accepted.
[3 : mcmc] Ready to check convergence and learn a new proposal covmat (waiting for the rest...)
[0 : mcmc] All chains are ready to check convergence and learn a new proposal covmat
[0 : mcmc]  - Acceptance rate: 0.994 = avg([0.9973, 0.9947, 0.9920, 0.9917])
[0 : mcmc]  - Convergence of means: R-1 = 0.066689 after 2955 accepted steps = sum([739, 749, 747, 720])
[0 : mcmc]  - Updated covariance matrix of proposal pdf.
[0 : mcmc] Progress @ 2026-09-08 23:53:17 : 10432 steps taken, and 739 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:53:17 : 10213 steps taken, and 720 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:53:43 : 10548 steps taken, and 748 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:54:00 : 10622 steps taken, and 752 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:54:17 : 10284 steps taken, and 725 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:54:23 : 10542 steps taken, and 746 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:54:44 : 10646 steps taken, and 756 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:55:00 : 10720 steps taken, and 759 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:55:18 : 10381 steps taken, and 732 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:55:23 : 10666 steps taken, and 755 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:55:44 : 10745 steps taken, and 763 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:56:12 : 10816 steps taken, and 766 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:56:18 : 10477 steps taken, and 739 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:56:24 : 10765 steps taken, and 762 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:56:44 : 10843 steps taken, and 770 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:57:18 : 10899 steps taken, and 771 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:57:18 : 10601 steps taken, and 748 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:57:24 : 10864 steps taken, and 769 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:57:44 : 10914 steps taken, and 775 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:58:18 : 10699 steps taken, and 754 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:58:18 : 10997 steps taken, and 777 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:58:31 : 10977 steps taken, and 778 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:58:45 : 11011 steps taken, and 782 accepted.
[3 : mcmc] Progress @ 2026-09-08 23:59:18 : 10795 steps taken, and 761 accepted.
[1 : mcmc] Progress @ 2026-09-08 23:59:18 : 11095 steps taken, and 785 accepted.
[0 : mcmc] Progress @ 2026-09-08 23:59:39 : 11091 steps taken, and 784 accepted.
[2 : mcmc] Progress @ 2026-09-08 23:59:45 : 11109 steps taken, and 788 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:00:19 : 11177 steps taken, and 790 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:00:27 : 10884 steps taken, and 767 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:00:39 : 11215 steps taken, and 794 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:00:45 : 11232 steps taken, and 797 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:01:19 : 11225 steps taken, and 794 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:01:27 : 11008 steps taken, and 777 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:01:40 : 11315 steps taken, and 801 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:01:45 : 11331 steps taken, and 804 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:02:20 : 11299 steps taken, and 799 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:02:28 : 11105 steps taken, and 784 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:02:40 : 11441 steps taken, and 810 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:02:45 : 11430 steps taken, and 811 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:03:28 : 11203 steps taken, and 791 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:03:29 : 11357 steps taken, and 804 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:03:40 : 11513 steps taken, and 815 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:03:46 : 11555 steps taken, and 821 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:04:28 : 11300 steps taken, and 797 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:04:29 : 11406 steps taken, and 807 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:04:40 : 11611 steps taken, and 822 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:04:46 : 11655 steps taken, and 827 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:05:28 : 11425 steps taken, and 806 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:05:29 : 11480 steps taken, and 812 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:05:43 : 11688 steps taken, and 827 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:05:46 : 11752 steps taken, and 833 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:06:29 : 11523 steps taken, and 814 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:06:33 : 11533 steps taken, and 816 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:06:43 : 11813 steps taken, and 836 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:06:47 : 11851 steps taken, and 840 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:07:34 : 11608 steps taken, and 821 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:07:38 : 11614 steps taken, and 820 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:07:44 : 11912 steps taken, and 842 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:07:47 : 11949 steps taken, and 847 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:08:34 : 11681 steps taken, and 827 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:08:44 : 12011 steps taken, and 848 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:08:47 : 12074 steps taken, and 856 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:08:51 : 11737 steps taken, and 829 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:09:44 : 12109 steps taken, and 854 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:09:49 : 12177 steps taken, and 863 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:09:55 : 11756 steps taken, and 832 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:09:55 : 11816 steps taken, and 834 accepted.
[0 : mcmc] Progress @ 2026-09-09 00:10:45 : 12182 steps taken, and 860 accepted.
[2 : mcmc] Progress @ 2026-09-09 00:10:49 : 12302 steps taken, and 872 accepted.
[3 : mcmc] Progress @ 2026-09-09 00:10:55 : 11914 steps taken, and 841 accepted.
[1 : mcmc] Progress @ 2026-09-09 00:11:10 : 11796 steps taken, and 835 accepted.
